"Tenean Beach, Dorchester: Bacterial Water Quality",,,,,
,,,,Middle,
"July 24, 2009",1.93,2.36,2.36,,2400
"July 23, 2009",0.43,0.43,0.95,,40
"July 22, 2009",0,0.52,0.52,,84
"July 21, 2009",0.52,0.52,0.52,,73
"July 20, 2009",0,0,0.24,,10
"July 19, 2009",0,0.24,0.24,,10
"July 18, 2009",0.24,0.24,0.24,,74
"July 17, 2009",0,0,0,,2
"July 16, 2009",0,0,0,<,2
"July 15, 2009",0,0,0,,10
"July 14, 2009",0,0,0.28,,10
"July 13, 2009",0,0.28,0.64,,20
"July 12, 2009",0.28,0.64,0.64,,10
"July 11, 2009",0.36,0.36,0.36,<,10
"July 10, 2009",0,0,0.02,,2
"July 9, 2009",0,0.02,0.71,,27
"July 8, 2009",0.02,0.71,0.71,,246
"July 7, 2009",0.69,0.69,0.69,,86
"July 6, 2009",0,0,0,,73
"July 5, 2009",0,0,0,,20
"July 4, 2009",0,0,0.85,,52
"July 3, 2009",0,0.85,1.46,,119
"July 2, 2009",0.85,1.46,1.53,>,3000
"July 1, 2009",0.61,0.68,1.13,,74
"June 30, 2009",0.07,0.52,0.55,,108
"June 29, 2009",0.45,0.48,0.48,,1940
"June 28, 2009",0.03,0.03,0.06,,63
"June 27, 2009",0,0.03,0.08,,20
"June 26, 2009",0.03,0.08,0.22,,2
"June 25, 2009",0.05,0.19,0.21,,64
"June 24, 2009",0.14,0.16,0.55,,323
"June 23, 2009",0.02,0.41,0.45,,1050
"June 22, 2009",0.39,0.43,0.43,,437
"June 21, 2009",0.04,0.04,0.54,,52
"June 20, 2009",0,0.5,0.93,,52
"June 19, 2009",0.5,0.93,0.93,<,10
"June 18, 2009",0.43,0.43,0.43,<,2
"June 15, 2009",0,0.2,0.2,<,2
"June 11, 2009",0.2,0.2,0.3,,2
"June 4, 2009",0,0,0,,2
"June 1, 2009",0,0.03,0.17,,29
"May 29, 2009",0.13,0.13,0.29,,135
"May 21, 2009",0,0,0,,2
"August 31, 2008",0,0,0,,669
"August 30, 2008",0,0,0,,52
"August 29, 2008",0,0,0,,12
"August 28, 2008",0,0,0,,6
"August 27, 2008",0,0,0,<,10
"August 26, 2008",0,0,0,,10
"August 25, 2008",0,0,0,,20
"August 24, 2008",0,0,0,<,10
"August 23, 2008",0,0,0,<,10
"August 22, 2008",0,0,0,,17
"August 21, 2008",0,0,0.01,,25
"August 20, 2008",0,0.01,0.01,,108
"August 19, 2008",0.01,0.01,0.01,,199
"August 18, 2008",0,0,0,,52
"August 17, 2008",0,0,0.35,,135
"August 16, 2008",0,0.35,0.44,,31
"August 15, 2008",0.35,0.44,0.44,,8
"August 14, 2008",0.09,0.09,0.19,,12
"August 13, 2008",0,0.1,0.16,,677
"August 12, 2008",0.1,0.16,1.41,,238
"August 11, 2008",0.06,1.31,1.31,<,10
"August 10, 2008",1.25,1.25,2.56,,10
"August 9, 2008",0,1.31,1.45,,173
"August 8, 2008",1.31,1.45,1.73,,148
"August 7, 2008",0.14,0.42,0.42,,18
"August 6, 2008",0.28,0.28,0.28,,243
"August 5, 2008",0,0,0.33,,74
"August 4, 2008",0,0.33,0.88,,727
"August 3, 2008",0.33,0.88,0.88,,450
"August 2, 2008",0.55,0.55,0.59,,10
"August 1, 2008",0,0.04,0.04,,37
"July 31, 2008",0.04,0.04,0.04,,59
"July 30, 2008",0,0,0,,86
"July 29, 2008",0,0,0.19,,213
"July 28, 2008",0,0.19,0.19,<,10
"July 27, 2008",0.19,0.19,0.19,<,10
"July 26, 2008",0,0,2.16,,30
"July 25, 2008",0,2.16,2.82,,382
"July 24, 2008",2.16,2.82,3.07,,10
"July 23, 2008",0.66,0.91,1.05,,10
"July 22, 2008",0.25,0.39,1.54,,97
"July 21, 2008",0.14,1.29,1.29,,52
"July 20, 2008",1.15,1.15,1.28,,20
"July 19, 2008",0,0.13,0.13,,20
"July 18, 2008",0.13,0.13,0.13,,6
"July 17, 2008",0,0,0,<,2
"July 16, 2008",0,0,0.07,,10
"July 15, 2008",0,0.07,0.07,<,10
"July 14, 2008",0.07,0.07,0.07,,41
"July 13, 2008",0,0,0,<,10
"July 12, 2008",0,0,0.01,<,10
"July 11, 2008",0,0.01,0.05,,10
"July 10, 2008",0.01,0.05,0.05,,2
"July 9, 2008",0.04,0.04,0.04,<,10
"July 8, 2008",0,0,0,<,10
"July 7, 2008",0,0,0.01,,20
"July 6, 2008",0,0.01,0.21,,86
"July 5, 2008",0.01,0.21,0.33,,74
"July 4, 2008",0.2,0.32,0.98,,1600
"July 3, 2008",0.12,0.78,0.95,,56
"June 30, 2008",0,0,0,<,10
"June 29, 2008",0,0,0.66,,109
"June 28, 2008",0,0.66,0.66,,201
"June 27, 2008",0.66,0.66,0.66,,4
"June 26, 2008",0,0,0.78,,2
"June 25, 2008",0,0.78,1.24,,20
"June 24, 2008",0.78,1.24,1.24,,31
"June 23, 2008",0.46,0.46,0.46,,20
"June 22, 2008",0,0,0.03,,20
"June 21, 2008",0,0.03,0.03,<,10
"June 20, 2008",0.03,0.03,0.03,<,2
"June 19, 2008",0,0,0,,2
"June 12, 2008",0,0,0,,24
"June 4, 2008",0.56,0.56,0.56,,18
"May 30, 2008",0,0,0,,2
"May 28, 2008",0,0.99,0.99,,138
"May 22, 2008",0.33,0.33,0.33,<,2
"August 31, 2007",0.01,0.01,0.01,,10
"August 30, 2007",0,0,0,,40
"August 29, 2007",0,0,0,,20
"August 28, 2007",0,0,0,<,10
"August 27, 2007",0,0,0,<,10
"August 26, 2007",0,0,0,,41
"August 25, 2007",0,0,0,<,10
"August 24, 2007",0,0,0,<,2
"August 23, 2007",0,0,0,,17
"August 22, 2007",0,0,0,<,10
"August 21, 2007",0,0,0,,20
"August 20, 2007",0,0,0.04,<,10
"August 19, 2007",0,0.04,0.04,<,10
"August 18, 2007",0.04,0.04,0.04,,52
"August 17, 2007",0,0,0,,17
"August 16, 2007",0,0,0,,22
"August 15, 2007",0,0,0,<,10
"August 14, 2007",0,0,0,,10
"August 13, 2007",0,0,0,,20
"August 12, 2007",0,0,0.09,<,10
"August 11, 2007",0,0.09,0.09,,10
"August 10, 2007",0.09,0.09,0.37,,4
"August 9, 2007",0,0.28,0.28,,25
"August 8, 2007",0.28,0.28,0.52,,20
"August 7, 2007",0,0.24,0.24,,85
"August 6, 2007",0.24,0.24,0.24,<,10
"August 5, 2007",0,0,0,,31
"August 4, 2007",0,0,0,,31
"August 3, 2007",0,0,0,,29
"August 2, 2007",0,0,0,,18
"August 1, 2007",0,0,1.72,,31
"July 31, 2007",0,1.72,1.72,,41
"July 30, 2007",1.72,1.72,4.04,,265
"July 29, 2007",0,2.32,2.32,,110
"July 28, 2007",2.32,2.32,2.32,,86
"July 27, 2007",0,0,0,,6
"July 26, 2007",0,0,0,,8
"July 25, 2007",0,0,0.06,<,10
"July 24, 2007",0,0.06,0.06,<,10
"July 23, 2007",0.06,0.06,0.06,,10
"July 22, 2007",0,0,0.01,<,10
"July 21, 2007",0,0.01,0.12,,20
"July 20, 2007",0.01,0.12,0.29,,6
"July 19, 2007",0.11,0.28,0.28,,57
"July 18, 2007",0.17,0.17,0.17,<,10
"July 17, 2007",0,0,0,,10
"July 16, 2007",0,0,0,,20
"July 15, 2007",0,0,0,,31
"July 14, 2007",0,0,0.05,,435
"July 13, 2007",0,0.05,0.05,,8
"July 12, 2007",0.05,0.05,0.05,,4
"July 11, 2007",0,0,0.23,<,10
"July 10, 2007",0,0.23,0.25,,108
"July 9, 2007",0.23,0.25,0.25,,110
"July 8, 2007",0.02,0.02,0.02,,10
"July 7, 2007",0,0,0.31,<,10
"July 6, 2007",0,0.31,0.36,,2
"July 5, 2007",0.31,0.36,0.36,,121
"July 4, 2007",0.05,0.05,0.05,<,10
"July 3, 2007",0,0,0.21,,31
"July 2, 2007",0,0.21,0.21,,10
"July 1, 2007",0.21,0.21,0.21,,20
"June 30, 2007",0,0,0.02,,41
"June 29, 2007",0,0.02,0.02,,105
"June 28, 2007",0.02,0.02,0.02,<,2
"June 27, 2007",0,0,0,<,10
"June 26, 2007",0,0,0,<,10
"June 25, 2007",0,0,0,,10
"June 24, 2007",0,0,0.03,<,10
"June 23, 2007",0,0.03,0.12,,10
"June 22, 2007",0.03,0.12,0.28,,2
"June 21, 2007",0.09,0.25,0.25,,8
"June 20, 2007",0.16,0.16,0.16,,10
"June 19, 2007",0,0,0.02,,10
"June 18, 2007",0,0.02,0.02,<,10
"June 15, 2007",0,0,0,,40
"June 14, 2007",0,0,0.07,,150
"June 7, 2007",0,0,0,,21
"May 31, 2007",0,0,0,,18
"May 24, 2007",0,0,0,<,2
"September 4, 2006",0,0.25,0.25,<,5
"September 3, 2006",0.25,0.25,0.25,,90
"September 2, 2006",0,0,0,,10
"September 1, 2006",0,0,0,,13
"August 31, 2006",0,0,0.14,,29
"August 30, 2006",0,0.14,0.25,<,5
"August 29, 2006",0.14,0.25,0.65,,10
"August 28, 2006",0.11,0.51,0.51,,30
"August 27, 2006",0.4,0.4,1.24,,5
"August 26, 2006",0,0.84,0.85,,40
"August 25, 2006",0.84,0.85,0.85,,3500
"August 24, 2006",0.01,0.01,0.01,,2
"August 23, 2006",0,0,0,,20
"August 22, 2006",0,0,0.8,,5
"August 21, 2006",0,0.8,0.8,<,10
"August 20, 2006",0.8,0.8,0.8,,5
"August 19, 2006",0,0,0,<,5
"August 18, 2006",0,0,0,,6
"August 17, 2006",0,0,0.53,,12
"August 16, 2006",0,0.53,0.53,,30
"August 15, 2006",0.53,0.53,0.53,<,10
"August 14, 2006",0,0,0,,5
"August 13, 2006",0,0,0,<,5
"August 12, 2006",0,0,0,,5
"August 11, 2006",0,0,0,,215
"August 10, 2006",0,0,0,,58
"August 9, 2006",0,0,0.04,,10
"August 8, 2006",0,0.04,0.04,,10
"August 7, 2006",0.04,0.04,0.04,<,5
"August 6, 2006",0,0,0.31,<,5
"August 5, 2006",0,0.31,0.31,,5
"August 4, 2006",0.31,0.31,0.31,,57
"August 3, 2006",0,0,0.02,,6
"August 2, 2006",0,0.02,0.02,,5
"August 1, 2006",0.02,0.02,0.02,,5
"July 31, 2006",0,0,0,,20
"July 30, 2006",0,0,0.29,<,5
"July 29, 2006",0,0.29,0.29,,10
"July 28, 2006",0.29,0.29,0.29,,30
"July 27, 2006",0,0,0,,8
"July 26, 2006",0,0,0,,10
"July 25, 2006",0,0,0.11,,15
"July 24, 2006",0,0.11,0.23,,35
"July 23, 2006",0.11,0.23,1.52,,105
"July 22, 2006",0.12,1.41,1.41,>,1000
"July 21, 2006",1.29,1.29,1.48,,25
"July 20, 2006",0,0.19,0.41,,56
"July 19, 2006",0.19,0.41,0.41,,25
"July 18, 2006",0.22,0.22,0.22,,10
"July 17, 2006",0,0,0,<,5
"July 16, 2006",0,0,0,<,5
"July 15, 2006",0,0,0.17,,25
"July 14, 2006",0,0.17,1.19,,160
"July 13, 2006",0.17,1.19,1.21,,346
"July 12, 2006",1.02,1.04,1.04,,60
"July 11, 2006",0.02,0.02,0.02,,5
"July 10, 2006",0,0,0,<,5
"July 9, 2006",0,0,0,,10
"July 8, 2006",0,0,0.15,,10
"July 7, 2006",0,0.15,0.15,,30
"July 6, 2006",0.15,0.15,0.15,,5
"July 5, 2006",0,0,0,,55
"July 4, 2006",0,0,0,,10
"July 3, 2006",0,0,0,,40
"July 2, 2006",0,0,0.13,,5
"July 1, 2006",0,0.13,0.13,,25
"June 29, 2006",0,0.05,0.05,,10
"June 27, 2006",0,0,0.95,,30
"June 22, 2006",0,0,0.37,,68
"June 15, 2006",0.1,0.1,0.1,,19
"June 12, 2006",0,0,0.43,,130
"June 5, 2006",0,0.3,2.21,,162
"June 1, 2006",0.12,0.12,0.12,<,2
"September 2, 2005",0,0.19,0.22,,10
"August 25, 2005",0,0,0,,6
"August 21, 2005",0.02,0.02,0.02,,40
"August 20, 2005",0,0,0,,5
"August 18, 2005",0,0,0,,37
"August 17, 2005",0,0,0.13,,15
"August 16, 2005",0,0.13,0.73,,25
"August 15, 2005",0.13,0.73,0.8,,750
"August 14, 2005",0.6,0.67,0.67,,35
"August 13, 2005",0.07,0.07,0.3,<,5
"August 12, 2005",0,0.23,0.23,,59
"August 10, 2005",0,0.02,0.02,<,5
"August 8, 2005",0,0,0,,15
"August 7, 2005",0,0,0.55,,1000
"August 6, 2005",0,0.55,0.55,,20
"August 4, 2005",0,0,0.01,,2
"August 3, 2005",0,0.01,0.57,,10
"August 2, 2005",0.01,0.57,0.57,,175
"August 1, 2005",0.56,0.56,0.56,,5
"July 31, 2005",0,0,0,,5
"July 30, 2005",0,0,0,,10
"July 29, 2005",0,0,0,<,2
"July 28, 2005",0,0,0,,6
"July 27, 2005",0,0,0,,10
"July 26, 2005",0,0,0,,30
"July 24, 2005",0,0,0.15,,5
"July 23, 2005",0,0.15,0.15,,25
"July 22, 2005",0.15,0.15,0.15,,6
"July 21, 2005",0,0,0,,52
"July 20, 2005",0,0,0.03,,20
"July 19, 2005",0,0.03,0.03,<,5
"July 18, 2005",0.03,0.03,0.03,,10
"July 17, 2005",0,0,0,<,5
"July 16, 2005",0,0,0,,20
"July 15, 2005",0,0,0,,4
"July 13, 2005",0,0,0,,5
"July 12, 2005",0,0,0,,15
"July 10, 2005",0,0.2,1.15,,15
"July 6, 2005",2.04,2.04,2.04,,220
"July 5, 2005",0,0,0,<,5
"July 4, 2005",0,0,0,,15
"July 3, 2005",0,0,0,<,5
"July 2, 2005",0,0,0,<,5
"July 1, 2005",0,0,0,,22
"June 30, 2005",0,0,0,,8
"June 24, 2005",0,0,0.03,,25
"June 23, 2005",0,0.03,0.03,,54
"June 17, 2005",0.01,0.14,0.2,,92
"June 16, 2005",0.13,0.19,0.19,,205
"September 3, 2004",0,0,0,,24
"September 2, 2004",0,0,0.17,,8
"August 27, 2004",0,0,0,,18
"August 26, 2004",0,0,0,,25
"August 21, 2004",1.05,1.16,1.16,,50
"August 20, 2004",0.11,0.11,0.11,,2
"August 19, 2004",0,0,0.03,,37
"August 18, 2004",0,0.03,0.16,,15
"August 17, 2004",0.03,0.16,1.17,,70
"August 16, 2004",0.13,1.14,1.15,,400
"August 15, 2004",1.01,1.02,1.82,,1500
"August 14, 2004",0.01,0.81,1.36,,35
"August 13, 2004",0.8,1.35,1.35,,43
"August 12, 2004",0.55,0.55,0.55,<,2
"August 11, 2004",0,0,0,<,5
"August 10, 2004",0,0,0,,10
"August 9, 2004",0,0,0,<,5
"August 8, 2004",0,0,0,,5
"August 7, 2004",0,0,0.34,<,5
"August 6, 2004",0,0.34,0.34,,135
"August 5, 2004",0.34,0.34,0.34,,62
"August 2, 2004",0,0,0,,40
"August 1, 2004",0,0,0,,10
"July 31, 2004",0,0,0,,55
"July 30, 2004",0,0,0.21,,40
"July 29, 2004",0,0.21,0.27,,127
"July 28, 2004",0.21,0.27,0.27,,140
"July 27, 2004",0.06,0.06,0.06,,40
"July 26, 2004",0,0,1.2,,15
"July 25, 2004",0,1.2,1.2,,600
"July 23, 2004",0,0,0,,68
"July 22, 2004",0,0,0,,48
"July 21, 2004",0,0,0.04,,5
"July 20, 2004",0,0.04,0.04,<,5
"July 19, 2004",0.04,0.04,0.04,,40
"July 18, 2004",0,0,0,<,5
"July 17, 2004",0,0,0,,5
"July 16, 2004",0,0,0.44,,8
"July 15, 2004",0,0.44,0.61,,240
"July 14, 2004",0.44,0.61,0.61,,220
"July 13, 2004",0.17,0.17,0.17,,5
"July 12, 2004",0,0,0,<,5
"July 11, 2004",0,0,0,,15
"July 10, 2004",0,0,0.06,<,5
"July 9, 2004",0,0.06,0.06,,43
"July 8, 2004",0.06,0.06,0.06,,95
"July 7, 2004",0,0,0.88,,85
"July 2, 2004",0.7,0.81,0.81,,48
"July 1, 2004",0.11,0.11,0.15,,14
"June 25, 2004",0.2,0.2,0.2,,12
"June 24, 2004",0,0,0,,25
"June 18, 2004",0.09,0.1,0.1,,30
"June 17, 2004",0.01,0.01,0.01,,18
"August 29, 2003",0,0,0,,10
"August 28, 2003",0,0,0,,74
"August 23, 2003",0,0.07,0.07,,15
"August 22, 2003",0.07,0.07,0.07,,43
"August 21, 2003",0,0,0,,112
"August 20, 2003",0,0,0,,125
"August 19, 2003",0,0,0.03,<,5
"August 18, 2003",0,0.03,0.03,<,5
"August 17, 2003",0.03,0.03,0.03,,10
"August 16, 2003",0,0,0,,35
"August 15, 2003",0,0,0.05,,210
"August 14, 2003",0,0.05,0.09,,162
"August 13, 2003",0.05,0.09,0.09,,70
"August 12, 2003",0.04,0.04,0.25,,45
"August 11, 2003",0,0.21,0.22,,5
"August 10, 2003",0.21,0.22,1.11,,10
"August 9, 2003",0.01,0.9,1.25,,25
"August 8, 2003",0.89,1.24,1.24,,1220
"August 7, 2003",0.35,0.35,0.36,,26
"August 6, 2003",0,0.01,0.25,,10
"August 5, 2003",0.01,0.25,0.41,,25
"August 4, 2003",0.24,0.4,0.45,,5
"August 3, 2003",0.16,0.21,1.06,,25
"August 2, 2003",0.05,0.9,0.9,,205
"August 1, 2003",0.85,0.85,0.85,,78
"July 31, 2003",0,0,0,,56
"July 30, 2003",0,0,0,,15
"July 29, 2003",0,0,0,<,5
"July 28, 2003",0,0,0,,5
"July 27, 2003",0,0,0,,5
"July 26, 2003",0,0,0.23,<,5
"July 25, 2003",0,0.23,0.86,,104
"July 24, 2003",0.23,0.86,1.18,,130
"July 23, 2003",0.63,0.95,0.95,,705
"July 22, 2003",0.32,0.32,0.32,<,5
"July 21, 2003",0,0,0.43,<,5
"July 20, 2003",0,0.43,0.6,,15
"July 19, 2003",0.43,0.6,0.6,,45
"July 18, 2003",0.17,0.17,0.19,,128
"July 17, 2003",0,0.02,0.02,,36
"July 16, 2003",0.02,0.02,0.02,,15
"July 15, 2003",0,0,0,,15
"July 14, 2003",0,0,0,,130
"July 13, 2003",0,0,0.21,,30
"July 12, 2003",0,0.21,0.21,,30
"July 11, 2003",0.21,0.21,0.31,,100
"July 10, 2003",0,0.1,0.1,,36
"July 9, 2003",0.1,0.1,0.1,,5
"July 8, 2003",0,0,0,,70
"July 7, 2003",0,0,0,,25
"July 2, 2003",0,0,0,,46
"July 1, 2003",0,0,0,,102
"June 27, 2003",0,0,0,,76
"June 26, 2003",0,0,0,,114
"June 24, 2003",0,0.03,1.79,,260
"June 20, 2003",0,0,0.16,,250
"August 30, 2002",0.05,0.89,0.89,,6000
"August 29, 2002",0.84,0.84,0.84,,30
"August 23, 2002",0.02,0.49,0.49,,90
"August 22, 2002",0.47,0.47,0.81,,4
"August 21, 2002",0,0.34,0.34,<,5
"August 20, 2002",0.34,0.34,0.34,,25
"August 19, 2002",0,0,0,<,5
"August 18, 2002",0,0,0.02,,5
"August 17, 2002",0,0.02,0.02,,5
"August 16, 2002",0.02,0.02,0.02,,20
"August 15, 2002",0,0,0,,6
"August 14, 2002",0,0,0,,35
"August 13, 2002",0,0,0,,70
"August 12, 2002",0,0,0,,5
"August 11, 2002",0,0,0,,20
"August 10, 2002",0,0,0,,15
"August 9, 2002",0,0,0,,12
"August 8, 2002",0,0,0,<,2
"August 7, 2002",0,0,0,,5
"August 6, 2002",0,0,0,<,5
"August 5, 2002",0,0,0,,5
"August 4, 2002",0,0,0.11,<,5
"August 3, 2002",0,0.11,0.11,,5
"August 2, 2002",0.11,0.11,0.11,,12
"August 1, 2002",0,0,0,,12
"July 31, 2002",0,0,0,,15
"July 30, 2002",0,0,0.02,,5
"July 29, 2002",0,0.02,0.09,,25
"July 28, 2002",0.02,0.09,0.09,<,5
"July 27, 2002",0.07,0.07,0.07,,20
"July 26, 2002",0,0,0,,54
"July 25, 2002",0,0,0.46,,68
"July 24, 2002",0,0.46,0.46,<,5
"July 23, 2002",0.46,0.46,0.46,,30
"July 22, 2002",0,0,0,<,5
"July 21, 2002",0,0,0.2,,5
"July 20, 2002",0,0.2,0.2,,75
"July 19, 2002",0.2,0.2,0.2,,1400
"July 18, 2002",0,0,0,,28
"July 17, 2002",0,0,0.05,,25
"July 16, 2002",0,0.05,0.05,,55
"July 15, 2002",0.05,0.05,0.05,,50
"July 14, 2002",0,0,0,,5
"July 13, 2002",0,0,0,,5
"July 12, 2002",0,0,0.01,,20
"July 11, 2002",0,0.01,0.62,,70
"July 10, 2002",0.01,0.62,0.62,,25
"July 9, 2002",0.61,0.61,0.61,<,5
"July 8, 2002",0,0,0,<,5
"July 7, 2002",0,0,0,,5
"July 6, 2002",0,0,0,<,5
"July 5, 2002",0,0,0,,40
"July 3, 2002",0,0,0,,25
"July 2, 2002",0,0,0,,65
"July 1, 2002",0,0,0,<,5
"June 28, 2002",0.01,1.33,1.33,,56
"June 27, 2002",1.32,1.32,1.32,,48
"June 20, 2002",0,0.02,0.02,,28
"September 13, 2001",0.05,0.05,0.05,,2
"September 3, 2001",0,0,0.02,,5
"September 2, 2001",0,0.02,0.02,<,5
"September 1, 2001",0.02,0.02,0.02,<,5
"August 31, 2001",0,0,0,,12
"August 30, 2001",0,0,0,,20
"August 29, 2001",0,0,0.1,,70
"August 28, 2001",0,0.1,0.1,,55
"August 27, 2001",0.1,0.1,0.1,,5
"August 26, 2001",0,0,0,,5
"August 25, 2001",0,0,0,,45
"August 24, 2001",0,0,0,,96
"August 23, 2001",0,0,0,,100
"August 22, 2001",0,0,0.3,<,5
"August 21, 2001",0,0.3,0.3,,25
"August 20, 2001",0.3,0.3,0.3,,390
"August 19, 2001",0,0,0.17,,405
"August 18, 2001",0,0.17,0.17,,50
"August 17, 2001",0.17,0.17,0.17,,68
"August 16, 2001",0,0,0,,98
"August 15, 2001",0,0,0.36,,15
"August 14, 2001",0,0.36,1.48,,100
"August 13, 2001",0.36,1.48,1.48,,140
"August 12, 2001",1.12,1.12,1.6,,4280
"August 11, 2001",0,0.48,0.48,,135
"August 10, 2001",0.48,0.48,0.48,,8
"August 8, 2001",0,0,0,,10
"August 7, 2001",0,0,0,,20
"August 6, 2001",0,0,0.04,,40
"August 5, 2001",0,0.04,1.61,,5
"August 4, 2001",0.04,1.61,1.61,,180
"August 3, 2001",1.57,1.57,1.57,,14
"August 2, 2001",0,0,0,,90
"August 1, 2001",0,0,0,,15
"July 31, 2001",0,0,0,<,5
"July 30, 2001",0,0,0,<,5
"July 29, 2001",0,0,0,<,5
"July 28, 2001",0,0,0.21,<,5
"July 27, 2001",0,0.21,0.21,,82
"July 26, 2001",0.21,0.21,0.21,,4
"July 25, 2001",0,0,0,<,5
"July 24, 2001",0,0,0,,10
"July 23, 2001",0,0,0,,10
"July 22, 2001",0,0,0,,10
"July 21, 2001",0,0,0,,5
"July 20, 2001",0,0,0,,42
"July 19, 2001",0,0,0.3,,110
"July 18, 2001",0,0.3,0.3,,5
"July 17, 2001",0.3,0.3,0.3,,15
"July 16, 2001",0,0,0,<,5
"July 15, 2001",0,0,0,,10
"July 14, 2001",0,0,0.02,,25
"July 13, 2001",0,0.02,0.03,,30
"July 12, 2001",0.02,0.03,0.24,,10
"July 11, 2001",0.01,0.22,0.22,,50
"July 10, 2001",0.21,0.21,0.3,,10
"July 9, 2001",0,0.09,0.09,,25
"July 8, 2001",0.09,0.09,0.09,,15
"July 7, 2001",0,0,0.62,,35
"July 6, 2001",0,0.62,0.62,,86
"July 5, 2001",0.62,0.62,0.62,,34
"July 4, 2001",0,0,0,,10
"July 3, 2001",0,0,0.67,,15
"July 2, 2001",0,0.67,1.64,,60
"July 1, 2001",0.67,1.64,1.64,,115
"June 30, 2001",0.97,0.97,0.97,<,5
"June 29, 2001",0,0,0,,158
"June 28, 2001",0,0,0,,118
"June 27, 2001",0,0,0,,10
"June 26, 2001",0,0,0.04,,50
"June 25, 2001",0,0.04,0.46,,10
"June 24, 2001",0.04,0.46,0.46,,40
"June 23, 2001",0.42,0.42,0.42,,50
"June 22, 2001",0,0,0.32,,88
"June 21, 2001",0,0.32,0.32,,300
